Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5CXVrYZ2aaMn0MJLAGTM4Z,"Don Julio 70","Soul Burger","Ab-Soul;Fre$H",2024-11-08,130216,39,true,,2024-11-09T18:23:02Z,"","Top Dawg Entertainment",0.596,0.717,1,-6.939,1,0.209,0.258,0.000146,0.513,0.357,128.513,4
spotify:track:69WMdZSqdQwFgLVpbMsZ2J,"WIN","Redemption","Jay Rock",2018-06-15,215226,61,true,,2024-11-09T13:21:35Z,"","Top Dawg Ent./Interscope Records",0.879,0.595,1,-2.936,1,0.0889,0.0152,0,0.391,0.355,125.994,4
spotify:track:6i6cWTCYBOKEdJnWjzm2yk,"Hood Gone Love It (feat. Kendrick Lamar)","Follow Me Home","Jay Rock;Kendrick Lamar",2011-07-26,245466,72,true,,2024-11-09T13:21:16Z,"hip hop,west coast hip hop","Top Dawg Entertainment",0.636,0.856,11,-3.974,1,0.312,0.0879,0,0.289,0.677,91.81,4
spotify:track:0gV5B7zmJkS1aaH9APokrH,"Wow Freestyle (feat. Kendrick Lamar)","Redemption","Jay Rock;Kendrick Lamar",2018-06-15,175213,63,true,,2024-11-09T13:20:21Z,"hip hop,west coast hip hop","Top Dawg Ent./Interscope Records",0.782,0.633,8,-4.644,1,0.341,0.0355,0,0.0615,0.749,150.055,4
spotify:track:5sk89mgPwZyXgD4augi9Rn,"All That","Soul Burger","Ab-Soul;JasonMartin;Thirsty P",2024-11-08,181251,42,true,,2024-11-09T13:16:14Z,"hyphy,west coast hip hop","Top Dawg Entertainment",0.812,0.561,4,-4.518,0,0.195,0.0794,0.00478,0.46,0.502,98.018,4
spotify:track:3OGCNLxpBmTYRxPZg2yDE5,"back to the moon","a Gift & a Curse","Gunna",2023-06-16,193333,67,true,,2024-11-08T12:13:55Z,"melodic rap","300 Entertainment",0.767,0.662,5,-4.856,0,0.0578,0.103,0,0.123,0.259,143.943,4
spotify:track:2jRlzfdS8kJ7t9S3Ee8YHp,"Blow for Blow (feat. J. Cole)","Post Traumatic","Tee Grizzley;J. Cole",2024-10-04,210285,60,true,,2024-11-06T11:26:12Z,"rap","300 Entertainment",0.675,0.478,1,-10.201,1,0.512,0.0731,0.0000078,0.127,0.39,104.563,4
spotify:track:2UVbBKQOdFAekPTRsnkzcf,"Stir Fry","Culture II","Migos",2018-01-26,190288,77,true,,2024-11-01T21:18:15Z,"trap","Quality Control Music, LLC",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
spotify:track:3muBQDekYAg7jm6hDu6R0Z,"First Day Out","My Moment","Tee Grizzley",2017-04-07,254693,75,true,,2024-11-01T21:06:47Z,"","300 Entertainment",0.587,0.711,1,-6.33,1,0.42,0.171,0,0.125,0.381,98.008,4
spotify:track:6akwC4sES7aDymAL3M238o,"OWOCE 33","OWOCE 33","Fukaj;Mata;charlie moncler;Pedro",2023-06-15,195257,39,true,,2024-10-30T23:03:12Z,"","SBM Label",0.784,0.622,4,-7.832,0,0.0928,0.144,0,0.158,0.35,88.52,4
spotify:track:4iPqfPICo7TQqGHEUMqseR,"Naładowany jak w Iraku","Naładowany jak w Iraku","Yfung;DexSter;fuccboymatt",2023-03-16,173161,36,true,,2024-10-17T20:33:02Z,"","YfungPatotrap",0.714,0.624,1,-6.699,1,0.0436,0.078,0,0.346,0.244,94.994,4
spotify:track:4i4p2xArxiFiDNGSyBUWVt,"GADU GADU","BARBARA","vkie;pieruun;Swizzy",2024-08-23,131368,48,true,,2024-10-09T17:59:26Z,"brooklyn drill","vkie",0.573,0.625,9,-11.089,0,0.36,0.422,0,0.0928,0.528,190.077,4
spotify:track:46vQp9KOygWMr9JMKnbxPD,"Hot on the Heels of Love","The Taste of Tg (A Beginner's Guide to the Music of Throbbing Gristle)","Throbbing Gristle",2004-05-04,262000,12,false,,2024-09-28T20:04:33Z,"industrial,industrial rock,experimental,musique concrète,noise rock,avant-garde,post-punk,ebm,neofolk","Mute",0.769,0.429,10,-12.452,0,0.165,0.00022,0.699,0.096,0.907,121.182,3
spotify:track:093MlZS93ZKlHpGkmb3k3W,"BROTHER STONE (FEAT. KODAK BLACK)","HARDSTONE PSYCHO","Don Toliver;Kodak Black",2024-06-14,202840,71,true,,2024-09-27T06:06:46Z,"","Cactus Jack / Atlantic",0.83,0.529,1,-6.374,1,0.324,0.0733,0,0.107,0.54,157.009,4
spotify:track:2jnezASa7o0lP6aif6VrIf,"TEFLON DON","MIXTAPE PLUTO","Future",2024-09-20,159893,64,true,,2024-09-22T10:36:48Z,"rap","Wilburn Holding Co./Epic",0.916,0.578,11,-6.275,1,0.124,0.00349,0.00402,0.113,0.192,124.005,4
spotify:track:50qaGg0RLHgpHDaZz6nZG9,"SMI","DŻUNGLA","vkie;Mustang",2021-10-15,196250,49,true,,2024-09-03T10:52:59Z,"","vkie",0.805,0.741,10,-5.953,0,0.171,0.0595,0.000144,0.142,0.387,96.01,4
spotify:track:6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;A$AP Rocky;Roisee",2023-06-02,256026,81,false,,2024-08-31T18:13:57Z,"rap","Republic Records",0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4
spotify:track:57L5EYzCfHS7Jd58rV33lW,"HIGHJACK","HIGHJACK","A$AP Rocky;Jessica Pratt",2024-08-02,190074,72,true,,2024-08-31T18:01:54Z,"rap,ambient folk","A$AP Worldwide/RCA Records",0.61,0.682,7,-4.877,1,0.123,0.318,0,0.321,0.694,142.966,4
spotify:track:5xMjhZKSo8yh5r9b5vrYRr,"Tailor Swif","Tailor Swif","A$AP Rocky",2024-08-30,155391,66,true,,2024-08-31T18:01:47Z,"rap","A$AP Worldwide/RCA Records",0.824,0.527,8,-5.506,1,0.118,0.149,0,0.368,0.212,77.499,4
spotify:track:0EcySpQFJYKOGQR67GfF2L,"Tesla","Tesla","Profeat;Baron;Opiat",2024-08-30,145454,12,true,,2024-08-30T20:42:37Z,"","WM Poland/WMI",0.818,0.637,9,-7.411,1,0.277,0.00567,0.0000129,0.109,0.221,82.451,4
spotify:track:7FIkZjH0InP60gens9cIg9,"Third Times A Charm (feat. Babyface Ray)","Third Times A Charm (feat. Babyface Ray)","Rio Da Yung Og;Babyface Ray",2021-06-02,212832,45,true,,2024-08-28T14:10:46Z,"","#Boyz Entertainment LLC",0.83,0.518,1,-12.414,1,0.386,0.0413,0,0.283,0.471,129.331,5
spotify:track:5CUaN9VEvd0okkou4Fuv3b,"OD SK DO SASKIEJ","BARBARA","vkie;HAŁASTRA;Lil Santiago",2024-08-23,134736,42,true,,2024-08-26T15:40:41Z,"","vkie",0.672,0.664,8,-8.423,1,0.178,0.159,0,0.232,0.339,112.321,5
spotify:track:5Ok2EwAs70Pb0gfEGfXmpP,"PILL CRUSHER","Dom Strachu","Pako;Young Igi;BAHsick",2023-03-02,245838,22,true,,2024-08-26T15:29:19Z,"","WM Poland/WMI",0.746,0.613,11,-9.777,1,0.162,0.0299,0,0.133,0.382,169.891,4
spotify:track:3o4PXVwjfCwu9RvM9RAFeU,"21","Dom Strachu","Pako;kapio",2023-03-02,144609,18,true,,2024-08-26T14:31:11Z,"","WM Poland/WMI",0.719,0.546,11,-9.1,0,0.119,0.403,0,0.0818,0.687,79.984,4
spotify:track:345VX1UM4UrQ22V3d2ld6r,"EKRAN","BARBARA","vkie",2024-08-23,176599,48,true,,2024-08-25T12:25:04Z,"","vkie",0.583,0.525,7,-11.624,0,0.224,0.126,0,0.123,0.238,99.873,4
spotify:track:7br1KtCt4FM75BzrpH2ltm,"PO TEMACIE","BARBARA","vkie;Jacob.shawty;HUGEPAT",2024-08-23,133953,52,true,,2024-08-24T19:25:33Z,"","vkie",0.449,0.525,0,-11.622,0,0.283,0.127,0,0.123,0.225,99.729,4
spotify:track:0l5yw6qo8LYoZ9UpJBEOYk,"4 PANCERNI (BONUS TRACK)","BARBARA","vkie;SULIM;HUGEPAT",2024-08-23,150000,49,true,,2024-08-24T19:23:37Z,"","vkie",0.752,0.646,9,-11.592,1,0.104,0.119,0,0.298,0.532,99.645,4
spotify:track:0BLZeQr1eqO85i4YTrQti7,"UZBROJONY W KAŁACH","UZBROJONY W KAŁACH","ZTL MP3;HUGEPAT",2023-03-17,102419,33,true,,2024-08-23T20:08:58Z,"","ZTL",0.716,0.716,8,-8.275,1,0.111,0.105,0,0.0996,0.0884,99.987,4
spotify:track:6mydz5eIBORYPUvm2sGjbt,"ADRENALINA","Kilka snów","Aleshen;Pako;ggweely",2022-02-10,152400,31,true,,2024-08-23T14:33:51Z,"","WM Poland/WMI",0.786,0.631,1,-10.588,1,0.0581,0.147,0,0.346,0.245,99.98,4
spotify:track:0lodMO0qK83vfPiiD7FMEt,"TOPIA TWINS (feat. Rob49 & 21 Savage)","UTOPIA","Travis Scott;Rob49;21 Savage",2023-07-28,223173,73,true,,2024-08-23T14:27:15Z,"rap","Cactus Jack/Epic",0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,4
spotify:track:7LlEICdCTZSCMPJnyKfpDS,"DWA KROKI W TYŁ","DWA KROKI W TYŁ","vkie",2022-06-03,160796,50,true,,2024-08-17T11:28:27Z,"","vkie",0.796,0.418,2,-12.165,1,0.503,0.00576,0,0.0624,0.145,120.067,4
spotify:track:4OyCaWdDLq3r0u0LKeKvbP,"INTRO","INTRO","vkie",2024-08-16,172856,37,true,,2024-08-17T10:39:33Z,"","VKIE",0.678,0.649,6,-9.616,1,0.314,0.275,0,0.0775,0.323,100.054,4
spotify:track:2a3l6rfa9my8zMoWHzyIS2,"Po Kamieniach","Po Kamieniach","vkie;WILD;DJ Gondek",2024-08-13,207567,36,true,,2024-08-13T09:55:53Z,"","NEW UNDERGROUND",0.745,0.759,1,-8.315,1,0.0936,0.0823,0,0.147,0.199,92.522,4
spotify:track:5zXTskPR6ybGjMoZfJnJ6O,"neck on a yacht","One of Wun","Gunna",2024-05-10,155080,64,true,,2024-08-13T09:15:28Z,"melodic rap","300 Entertainment",0.83,0.726,11,-3.996,0,0.114,0.00736,0,0.121,0.485,130.027,4
spotify:track:4Na2HfNSr58chvfX69fy36,"one of wun","One of Wun","Gunna",2024-05-10,144000,83,true,,2024-08-13T09:13:32Z,"melodic rap","300 Entertainment",0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,4
spotify:track:7wFNZdZ0PaUTjmWv6cU5jx,"blackjack","One of Wun","Gunna",2024-05-10,204386,67,true,,2024-08-12T12:51:18Z,"melodic rap","300 Entertainment",0.824,0.458,4,-6.904,0,0.0704,0.0555,0.00000492,0.0962,0.499,155.059,4
spotify:track:3qRPc4QpHGNwKFAzCdqwxA,"Made You Look","God's Son","Nas",2002-12-13,203000,60,true,,2024-08-04T16:26:12Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.658,0.936,5,-5.105,0,0.3,0.172,0,0.321,0.711,95.439,4
spotify:track:0uwoS5YvQdy2U7eQFghpW3,"Family (feat. Mobb Deep)","Nastradamus","Nas;Mobb Deep",1999-11-23,316666,32,true,,2024-08-03T05:54:19Z,"old school hip hop,east coast hip hop,hip hop,hardcore hip hop,gangster rap","Columbia",0.513,0.613,8,-10.043,1,0.42,0.486,0,0.558,0.477,88.383,4
spotify:track:20ZubgobJ4AeBg70OhGENM,"Shoot 'em Up","Nastradamus","Nas",1999-11-23,173333,46,true,,2024-08-03T05:49:01Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.901,0.401,6,-9.013,0,0.321,0.0495,0.0051,0.0947,0.567,89.99,4
spotify:track:6aTgvValaXNB0IaJHIPLMM,"Come Get Me","Nastradamus","Nas",1999-11-23,331373,39,true,,2024-08-03T05:48:03Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.75,0.643,1,-8.642,0,0.407,0.056,0,0.339,0.815,96.849,4
spotify:track:28drn6tQo95MRvO0jQEo5C,"Type Shit","WE DON'T TRUST YOU","Future;Metro Boomin;Travis Scott;Playboi Carti",2024-03-22,228266,81,true,,2024-07-31T07:54:20Z,"rap,rage rap","Wilburn Holding Co./Boominati/Epic/Republic",0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4
spotify:track:661wc0CTq5MbppEG6zYP5n,"Spicy (feat. Fivio Foreign & A$AP Ferg)","King's Disease","Nas;Fivio Foreign;A$AP Ferg",2020-08-21,166523,51,true,,2024-07-13T14:58:45Z,"old school hip hop,east coast hip hop,hip hop,brooklyn drill,new york drill,drill,uk drill,rap","Mass Appeal",0.724,0.603,1,-6.553,1,0.406,0.0187,0,0.169,0.152,180.02,4
spotify:track:1HB02MUTDPP9Em774us0Ws,"Speak The Truth","Speak The Truth","Rio Da Yung Og",2022-12-07,134713,45,true,,2024-06-13T19:17:32Z,"","#Boyz Entertainment LLC",0.617,0.485,10,-7.029,1,0.59,0.28,0,0.0802,0.47,71.377,3
spotify:track:3NOzJHhkKNKAENdIYySlNU,"Chicken Coupe","Chicken Coupe","Peezy;Rio Da Yung Og",2021-04-02,182099,42,true,,2024-06-13T19:17:19Z,"","#Boyz Entertainment LLC / EMPIRE",0.736,0.691,6,-8.633,0,0.377,0.297,0,0.104,0.757,94.94,4
spotify:track:0ypgbUTj2YsP1JO3etqq1b,"Talkin Crazy","Talkin Crazy","Rio Da Yung Og",2023-05-02,210050,51,true,,2024-06-13T19:16:55Z,"","#Boyz Entertainment LLC",0.763,0.56,4,-9.007,0,0.337,0.321,0,0.116,0.292,102.535,4
spotify:track:3lqKIEtXEofN0R1XOm8hqp,"Warm Up","Rio Circa 2020","Rio Da Yung Og",2024-05-11,146834,48,true,,2024-06-13T19:16:26Z,"","#Boyz Entertainment LLC",0.881,0.566,0,-9.325,0,0.303,0.606,0,0.195,0.748,100.991,4
spotify:track:47pdWGnNwMniPjOzgl7w68,"Too Legendary","2 Faced","Rio Da Yung Og",2019-10-17,139676,66,true,,2024-06-13T19:16:03Z,"","#Boyz Entertainment LLC",0.85,0.327,1,-11.062,1,0.141,0.0337,0,0.254,0.425,96.529,4
spotify:track:2otVC3BB5KkJNNySWdsDlj,"Legendary","2 Faced","Rio Da Yung Og",2019-10-17,161453,69,true,,2024-06-13T19:16:02Z,"","#Boyz Entertainment LLC",0.528,0.802,1,-2.322,1,0.375,0.101,0,0.139,0.139,130.847,5
spotify:track:3ODXRUPL44f04cCacwiCLC,"i","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,336013,64,true,,2024-05-23T11:11:57Z,"hip hop,west coast hip hop","Aftermath",0.541,0.809,8,-4.286,1,0.324,0.708,0,0.72,0.753,120.094,4
spotify:track:1Z2FvDFZSDQ23s4BDqpWqZ,"Sing About Me, I'm Dying Of Thirst","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,723573,62,true,,2024-05-18T17:19:32Z,"hip hop,west coast hip hop","Aftermath",0.654,0.753,8,-7.556,0,0.398,0.303,0.0000825,0.13,0.371,110.699,5
spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,"A.D.H.D","Section.80","Kendrick Lamar",2011-07-02,215509,74,true,,2024-05-08T18:29:48Z,"hip hop,west coast hip hop","Top Dawg Entertainment / Section.80",0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,4
spotify:track:2CtPYcGvQB8620WDFRnlmH,"Scar Tissue","Scar Tissue","Ghostface Killah;Nas",2024-05-03,178765,31,true,,2024-05-05T17:57:14Z,"east coast hip hop,hardcore hip hop,old school hip hop,hip hop","Mass Appeal",0.644,0.816,11,-5.358,1,0.41,0.181,0,0.381,0.404,55.646,4
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,88,true,,2024-05-05T10:18:23Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
spotify:track:77DRzu7ERs0TX3roZcre7Q,"euphoria","euphoria","Kendrick Lamar",2024-04-30,383639,76,true,,2024-05-03T11:18:10Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.831,0.643,1,-5.002,1,0.11,0.046,0,0.084,0.142,139.948,4
spotify:track:4iz9lGMjU1lXS51oPmUmTe,"Homecoming","Graduation","Kanye West;Chris Martin",2007-09-11,203493,86,true,,2024-04-22T12:57:00Z,"rap","Roc-A-Fella",0.67,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.918,4
spotify:track:1AmRnoLEaq7E38IlFDjQRl,"VULTURES - Havoc Version","VULTURES PACK","¥$;Kanye West;Ty Dolla $ign",2024-02-06,264529,0,true,,2024-04-22T10:20:14Z,"rap,trap soul","Ye",0.704,0.619,6,-7.028,0,0.0876,0.0199,0.000284,0.0858,0.295,146.124,4
spotify:track:3SIRBp4RRQ2AO5H4NO7xfq,"VULTURES","VULTURES 1","¥$;Kanye West;Ty Dolla $ign;Lil Durk;Bump J",2024-02-09,276986,0,true,,2024-04-21T21:25:35Z,"rap,trap soul,chicago drill,drill","Ye",0.705,0.681,1,-4.256,0,0.192,0.0534,0,0.141,0.485,146.118,4
spotify:track:3w0w2T288dec0mgeZZqoNN,"CARNIVAL","VULTURES 1","¥$;Kanye West;Ty Dolla $ign;Rich The Kid;Playboi Carti",2024-02-09,264324,10,true,,2024-04-21T21:24:40Z,"rap,trap soul,trap,rage rap","Ye",0.594,0.811,1,-5.746,1,0.159,0.189,0,0.339,0.311,148.144,4
spotify:track:6DPrhGVJ1WTZvM9fKptnGe,"Represent","Illmatic","Nas",1994-04-19,252596,66,true,,2024-04-20T10:17:50Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.708,0.832,1,-4.964,1,0.318,0.02,0.0000028,0.189,0.618,92.428,4
spotify:track:4LDx21eeTurv7b1slX4rFl,"Define My Name","Define My Name","Nas;DJ Premier",2024-04-19,190693,45,false,,2024-04-19T17:06:16Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.726,0.564,2,-5.239,1,0.412,0.202,0,0.379,0.924,93.157,4
spotify:track:6KlvybbokGa63tRS4J3Uqh,"DOWN BY LAW","MICHAEL","Killer Mike;CeeLo Green",2023-06-16,211468,48,true,,2024-04-05T21:04:52Z,"southern hip hop,alternative hip hop","Loma Vista Recordings",0.675,0.67,6,-4.999,0,0.102,0.00857,0,0.382,0.36,122.946,4
spotify:track:2mhdhTWqT8RhkTlN2yWZZi,"7 Minute Drill","Might Delete Later","J. Cole",2024-04-05,212213,0,true,,2024-04-05T08:04:10Z,"rap","Cole World, Inc. under exclusive license to Interscope Records",0.643,0.791,10,-5.106,0,0.237,0.0365,0,0.0993,0.741,85.434,4
spotify:track:2tudvzsrR56uom6smgOcSf,"Like That","WE DON'T TRUST YOU","Future;Metro Boomin;Kendrick Lamar",2024-03-22,267706,84,true,,2024-03-29T14:28:23Z,"rap,hip hop,west coast hip hop","Wilburn Holding Co./Boominati/Epic/Republic",0.814,0.676,11,-4.67,0,0.231,0.00709,0.0000128,0.119,0.312,162.012,4
spotify:track:3UYuDTslR35thjQzaVwRMe,"Get Down","God's Son","Nas",2002-12-13,244253,67,true,,2024-03-26T11:17:55Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.835,0.718,1,-6.405,1,0.232,0.0424,0,0.258,0.507,94.387,4
spotify:track:67LbGDmNb0vz9RlYZaHQcD,"Abracadabra","Magic 2","Nas",2023-07-21,166754,36,true,,2024-03-23T16:58:49Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.646,0.719,1,-4.975,1,0.155,0.0346,0,0.473,0.117,153.948,4
spotify:track:3ViZItkxDFcsh5udjSxCvU,"Earvin Magic Johnson","Magic 2","Nas",2023-07-21,207568,34,true,,2024-03-23T14:37:03Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.75,0.649,1,-5.135,1,0.0609,0.0196,0,0.123,0.269,147.998,4
spotify:track:6bqAaKkmb6mH3Wzvg6GTEI,"ALEPPO","DŻUNGLA","vkie",2021-10-15,212227,50,true,,2024-03-17T18:57:53Z,"","vkie",0.856,0.62,10,-7.435,0,0.193,0.000993,0,0.123,0.305,100.068,4
spotify:track:7f8TiTIUKalEAr1A7ILtKJ,"OGCALI","OGCALI","vkie",2022-03-11,158571,53,true,,2024-03-17T18:57:06Z,"","vkie",0.82,0.621,10,-8.743,0,0.0889,0.00626,0,0.105,0.259,97.49,4
spotify:track:3QqJ44HiM84iyZS0G2IKIP,"Paranoia (feat. Gunna & Young Thug)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke;Gunna;Young Thug",2020-07-20,212658,27,true,,2024-03-15T22:24:08Z,"brooklyn drill,new york drill,drill,melodic rap,rap,trap","Victor Victor Worldwide",0.568,0.646,2,-4.369,0,0.219,0.231,0,0.12,0.24,143.869,1
spotify:track:3sTN90bIP2cJ1783ctHykO,"Love$ick (feat. A$AP Rocky)","Mura Masa","Mura Masa;A$AP Rocky",2017-07-14,192160,74,true,,2024-03-03T22:01:12Z,"rap","Polydor Records",0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,4
spotify:track:0Cy7JUkNoTvArY03EEVfPA,"CZAS CIĘ GONI","CZAS CIĘ GONI","vkie;Gmeniu",2024-01-31,179256,50,true,,2024-01-31T13:56:59Z,"","VKIE",0.784,0.571,2,-8.826,0,0.113,0.446,0,0.111,0.42,149.928,4
spotify:track:2K7sv1mno9PvbXVBpqvSKn,"sneaky","american dream","21 Savage",2024-01-12,201672,66,true,,2024-01-26T22:53:10Z,"","Slaughter Gang, LLC/Epic Records",0.742,0.685,9,-7.526,1,0.149,0.000383,0.00428,0.147,0.306,155.037,4
spotify:track:2gQYziDV5cSTRSqr6akzi5,"Take A Step Back","You Will Regret (Reloaded)","Ski Mask The Slump God;XXXTENTACION",2018-02-02,210386,27,true,,2024-01-21T19:26:40Z,"emo rap","Victor VM",0.8,0.591,6,-8.808,1,0.271,0.111,0,0.429,0.747,117.003,4
spotify:track:0FMisVLPEJGRLMVJmUQmVi,"nie pytaj co brałem","Wszystko Co Brałem","Alan",2022-01-02,135430,42,true,,2024-01-19T12:53:06Z,"","Step Records",0.795,0.653,1,-5.514,1,0.402,0.657,0,0.104,0.662,170.003,4
spotify:track:52eIcoLUM25zbQupAZYoFh,"redrum","american dream","21 Savage",2024-01-12,270697,81,true,,2024-01-16T14:40:17Z,"","Slaughter Gang, LLC/Epic Records",0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,4
spotify:track:44OdIAeXoUOefqFfMSOzEQ,"Trae Young","LSD Muzik","Ozzy Baby",2022-03-28,129090,23,true,,2024-01-14T12:23:49Z,"","Ozzy Baby",0.662,0.446,1,-18.157,1,0.0467,0.00493,0.0000107,0.0871,0.279,90.017,4
spotify:track:3UFHwtVr3TE6ZeUuWCDPoc,"Kolego","Kolego","Cheatz",2023-12-24,107703,40,true,,2024-01-12T20:12:15Z,"","cheatz",0.709,0.645,8,-10.785,0,0.357,0.153,0,0.0943,0.56,159.961,4
spotify:track:3UDor25dsBp55meFUeOpx2,"I Love This Feeling","Magic 3","Nas",2023-09-14,197519,41,true,,2024-01-12T16:55:19Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.567,0.875,2,-3.953,1,0.394,0.104,0,0.359,0.81,185.994,4
spotify:track:14246VCxRDGZHqlMlqWSz4,"Wave Gods","Magic","Nas;A$AP Rocky;DJ Premier",2021-12-24,190261,50,true,,2024-01-11T17:03:10Z,"old school hip hop,east coast hip hop,hip hop,rap","Mass Appeal",0.601,0.938,1,-4.382,1,0.282,0.0225,0,0.0508,0.762,87.129,4
spotify:track:6VIF7IamWzKuMlEcW6Bmw8,"Based On True Events, Pt. 2","Magic 3","Nas",2023-09-14,194397,33,true,,2024-01-11T17:01:42Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.715,0.934,8,-3.88,0,0.319,0.19,0,0.371,0.7,87.927,4
spotify:track:2Ikg6hRQOa6e29sq5xWhM8,"Fever","Magic 3","Nas",2023-09-14,167149,39,true,,2024-01-11T16:34:58Z,"old school hip hop,east coast hip hop,hip hop","Mass Appeal",0.659,0.821,7,-3.353,1,0.337,0.015,0,0.54,0.409,184.06,4
spotify:track:124DjfCOxrqEXpHD04Hk8i,"Preservation","Preservation","Wu-Tang Clan;Del The Funky Homosapien;Aesop Rock",2005-10-07,146533,52,true,,2024-01-06T15:38:28Z,"old school hip hop,east coast hip hop,hip hop,gangster rap,hardcore hip hop,underground hip hop,experimental hip hop,alternative hip hop","Babygrande Records, Inc.",0.765,0.699,2,-5.28,1,0.0879,0.0522,0,0.192,0.334,87.953,4
spotify:track:5ltdcgEflWut0osW0ZzLhM,"Da Rockwilder","Blackout!","Method Man;Redman",1999-09-28,136093,1,true,,2023-12-20T21:11:07Z,"east coast hip hop,old school hip hop,hip hop,hardcore hip hop","Universal Music Group",0.612,0.659,6,-6.995,0,0.406,0.0137,0,0.417,0.393,99.137,4
spotify:track:20s3FayrStM8GY0m4dRFsw,"Paid In Full","Paid In Full","Eric B. & Rakim;Marley Marl",1987-07-07,228666,59,false,,2023-12-14T14:54:22Z,"old school hip hop,east coast hip hop,hip hop","Island Records",0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,4
spotify:track:1pJxOKrXG97RSEwpOt9Lrt,"Dope Fein Friday","Fiend Lives Matter","Rio Da Yung Og",2021-12-10,140068,50,true,,2023-12-13T21:41:10Z,"","#Boyz Entertainment LLC",0.685,0.684,9,-7.395,1,0.38,0.0185,0,0.0663,0.459,191.964,4
spotify:track:6WouUO5WEg0ncfGn6dkB4I,"Let Nas Down","Born Sinner (Deluxe Version)","J. Cole",2013-06-18,277200,57,true,,2023-12-13T21:15:27Z,"rap","Roc Nation LLC",0.466,0.741,0,-5.65,1,0.237,0.0253,0,0.298,0.369,83.192,4
spotify:track:2CPturRUlpvirYr7VpkXCV,"It Ain't Hard to Tell","Illmatic","Nas",1994-04-19,202106,67,true,,2023-12-13T21:09:51Z,"old school hip hop,east coast hip hop,hip hop","Columbia",0.69,0.729,11,-5.819,0,0.221,0.000017,0.0431,0.152,0.357,91.376,4
spotify:track:1q8DwZtQen5fvyB7cKbShC,"Walkin","Melt My Eyez See Your Future","Denzel Curry",2022-03-25,280000,68,true,,2023-12-13T21:08:17Z,"","Loma Vista Recordings",0.557,0.654,11,-7.201,0,0.196,0.134,0,0.291,0.386,135.983,4
spotify:track:2p9sprAX27D6U5cuSE9NsM,"When I B On Tha Mic","The Master","Rakim",1999-11-30,222933,65,true,,2023-12-13T21:01:59Z,"east coast hip hop,old school hip hop,hip hop","Universal Records",0.836,0.484,2,-7.332,1,0.327,0.0454,0,0.0557,0.839,95.941,4
spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,"Survival of the Fittest","The Infamous","Mobb Deep",1995-04-25,224533,74,true,,2023-12-13T17:08:52Z,"old school hip hop,east coast hip hop,hardcore hip hop,hip hop,gangster rap","RCA Records Label",0.813,0.703,11,-5.077,0,0.268,0.125,0.00000126,0.237,0.241,94.828,4
